id,race,sex,age,charge_id,juv_fel_count_norm,juv_misd_count_norm,priors_count_norm,charge_degree (misd/fel),compas_decile_score_norm,two_year_recid,compas_guess,compas_correct,Actual_answer
3031,1,0,29,21,0,0,0.56,1,1,1,1,1,1
3032,2,0,32,21,0,0,0.64,1,0.4,0,0,1,0
3033,6,0,31,190,0,0,0.4,1,0.6,0,1,0,0
3034,2,1,33,45,0,0,0.08,0,0.1,0,0,1,0
3035,1,0,25,342,0,0,0.32,1,0.4,0,0,1,0
3036,2,1,33,45,0,0,0,0,0.1,0,0,1,0
3037,3,0,21,28,0,0,0.08,1,0.5,0,1,0,0
3038,1,1,64,142,0,0,0.56,0,0.3,0,0,1,0
3039,1,0,35,306,0,0,0.08,1,0.1,1,0,0,1
3040,2,0,56,28,0,0,0.08,1,0.1,0,0,1,0
3041,1,0,38,45,0,0,0,0,0.3,1,0,0,1
3042,2,1,40,28,0,0,0.32,0,0.1,0,0,1,0
3043,2,0,34,28,0,0,0.24,1,0.7,0,1,0,0
3046,2,0,28,190,0,0,0.32,1,0.4,0,0,1,0
3051,2,0,51,45,0,0,0,0,0.1,0,0,1,0
3053,2,0,35,45,0,0,0.16,0,0.2,0,0,1,0
3055,2,0,61,306,0,0,0.4,1,0.2,0,0,1,0
3056,2,0,25,273,0,0,0,1,0.3,0,0,1,0
3057,2,0,25,172,0,0,0.32,1,0.7,1,1,1,1
3058,2,0,26,242,0,0,0,0,0.5,0,1,0,0
3064,1,0,42,45,0,0,0.08,0,0.1,0,0,1,0
3066,2,1,25,190,0,0,0.08,1,0.4,0,0,1,0
3067,2,0,26,127,0,1,1,0,1,1,1,1,1
3068,2,0,31,263,0,0,0.72,1,0.7,0,1,0,0
3069,1,0,35,306,0,0,0.08,1,0.2,0,0,1,0
3071,2,1,41,28,0,0,0.32,1,0.2,1,0,0,1
3074,1,0,34,212,0,0,0,1,0.1,0,0,1,0
3075,1,0,46,28,0,0,0.4,0,0.1,0,0,1,0
3078,1,1,33,45,0,0,0.08,0,0.2,0,0,1,0
3081,2,0,30,71,0,0,0.24,1,0.2,0,0,1,0
3084,2,1,50,45,0,0,0.56,0,0.4,0,0,1,0
3085,2,0,21,59,0,0,0,1,0.5,0,1,0,0
3086,3,0,31,58,0,0,1,1,1,1,1,1,1
3087,2,0,31,248,0,0,0.16,1,0.7,1,1,1,1
3089,2,1,23,45,0,0,0,0,0.4,0,0,1,0
3090,2,0,25,58,0,0,0.08,1,0.6,0,1,0,0
3093,1,1,24,28,0,0,0.08,1,0.5,0,1,0,0
3094,2,0,31,283,0,0,1,0,1,1,1,1,1
3096,2,0,60,190,0,0,0,1,0.1,0,0,1,0
3101,2,0,30,28,0,0,0.16,1,0.2,0,0,1,0
3104,6,1,32,45,0,0,0,0,0.1,0,0,1,0
3107,1,0,46,128,0,0,0,0,0.1,0,0,1,0
3110,1,0,21,45,0,0,0,0,0.4,1,0,0,1
3111,2,0,28,123,1,0,0.48,0,0.9,0,1,0,0
3112,2,0,35,246,0,0,0,1,0.8,0,1,0,0
3113,3,0,34,416,0,0,0.16,1,0.3,1,0,0,1
3114,4,0,41,175,0,0,0.16,1,0.8,1,1,1,1
3115,2,1,40,326,0,0,0.56,0,0.4,0,0,1,0
3116,2,0,23,190,0,0,0.08,1,1,1,1,1,1
3117,2,0,23,190,0,0,0.24,1,0.6,1,1,1,1
3118,2,0,28,337,0,0,0.16,0,0.4,0,0,1,0
3120,3,0,21,297,0,0,0,1,0.4,1,0,0,1
3122,1,0,46,283,0,0,0.16,0,0.4,0,0,1,0
3129,2,0,56,28,0,0,0.08,1,0.2,0,0,1,0
3130,2,0,41,129,0,0,1,1,0.6,0,1,0,0
3131,3,0,40,306,0,0,0.64,1,0.5,1,1,1,1
3132,3,0,30,28,0,0,0.4,1,0.3,1,0,0,1
3134,2,0,24,45,0,0,0.08,0,0.4,1,0,0,1
3135,2,0,25,35,0,0,0.56,1,0.8,0,1,0,0
3136,1,1,33,45,0,0,0,0,0.1,0,0,1,0
3137,1,0,48,28,0,0,0.16,0,0.8,0,1,0,0
3138,2,0,33,248,0,0,0.88,1,0.6,1,1,1,1
3139,3,0,25,253,0,0,0,1,0.7,0,1,0,0
3143,1,0,25,163,0,0,0.48,1,0.8,1,1,1,1
3144,2,0,58,175,0,0,1,1,0.7,1,1,1,1
3145,2,0,30,285,0,1,0.56,1,0.5,1,1,1,1
3146,3,0,37,377,0,0,0,1,0.3,1,0,0,1
3152,1,1,43,6,0,0,0.56,1,0.8,0,1,0,0
3153,1,0,32,129,0,0,0,1,0.3,0,0,1,0
3154,6,0,33,28,0,0,0.24,1,0.7,0,1,0,0
3155,6,0,39,268,0,1,0.32,1,0.2,1,0,0,1
3156,1,0,49,16,0,0,0.32,1,0.1,0,0,1,0
3157,1,0,24,345,0,0,0,1,0.4,0,0,1,0
3158,2,0,26,186,0,0,0.08,1,0.9,0,1,0,0
3159,1,0,42,10,0,0,0,1,0.2,0,0,1,0
3160,2,0,22,65,0,0,0.08,1,0.6,1,1,1,1
3161,3,0,36,190,0,0,0,1,0.1,0,0,1,0
3162,1,0,29,45,0,0,0.56,0,0.7,1,1,1,1
3163,1,0,39,45,0,0,0,0,0.3,0,0,1,0
3164,2,0,27,28,0,1,1,1,0.6,1,1,1,1
3165,1,0,38,306,0,0,0.16,1,0.5,1,1,1,1
3166,1,0,20,58,0,0,0,1,0.2,1,0,0,1
3168,2,0,25,28,1,0,0.32,1,1,1,1,1,1
3169,1,0,53,45,0,0,0,0,0.1,0,0,1,0
3170,2,1,27,45,0,0,0,0,0.8,1,1,1,1
3174,6,0,21,64,0,0,0,1,0.5,1,1,1,1
3175,1,0,50,423,0,0,0.08,0,0.1,1,0,0,1
3176,2,0,41,74,0,0,0.32,1,0.5,0,1,0,0
3177,2,0,34,21,0,0,0.32,1,0.2,1,0,0,1
3178,1,0,22,297,0,0,0.4,1,0.8,1,1,1,1
3181,1,0,22,186,0,0,0,1,0.7,1,1,1,1
3182,2,0,25,246,0,0,0.16,1,0.5,0,1,0,0
3183,2,0,42,172,0,0,0.08,1,0.4,1,0,0,1
3186,1,1,27,311,0,0,0.16,1,0.3,0,0,1,0
3188,6,0,51,28,0,0,0.16,1,0.1,0,0,1,0
3189,2,0,33,28,0,0,1,1,0.9,1,1,1,1
3190,2,0,24,303,0,0,0,1,0.3,0,0,1,0
3191,2,0,37,28,0,0,0.32,1,0.4,0,0,1,0
3192,1,0,37,283,0,0,0,0,0.1,0,0,1,0
3197,6,1,27,45,0,0,0,0,0.2,0,0,1,0
3198,6,0,21,342,0,0,0,1,0.6,0,1,0,0
3200,2,0,35,21,0,0,0.08,1,0.1,1,0,0,1
3203,1,1,24,306,0,0,0,1,0.8,0,1,0,0
3204,6,0,21,28,1,0,0.08,1,0.7,0,1,0,0
3205,1,0,49,134,0,0,0.16,0,0.1,0,0,1,0
3206,2,0,38,28,0,0,0.72,1,0.6,0,1,0,0
3207,6,0,61,133,0,0,0,0,0.1,0,0,1,0
3208,2,1,30,45,0,0,0,0,0.2,0,0,1,0
3209,2,0,22,47,0,0,0.24,1,0.6,0,1,0,0
3212,2,0,25,254,0,0,0,1,0.7,1,1,1,1
3214,3,1,30,45,0,0,0.24,0,0.3,1,0,0,1
3215,1,0,52,128,0,0,0,0,0.1,0,0,1,0
3217,1,0,26,21,0,0,0,1,0.2,0,0,1,0
3218,6,0,26,45,0,0,0,0,0.4,0,0,1,0
3222,2,0,29,166,0,1,0.48,1,0.7,0,1,0,0
3223,1,0,45,175,0,0,0.72,1,0.9,1,1,1,1
3225,2,0,20,28,0,0,0,1,0.9,1,1,1,1
3226,2,0,29,28,0,0,0.32,1,0.8,0,1,0,0
3227,1,0,43,28,0,0,0.08,1,0.6,1,1,1,1
3229,1,0,26,99,0,0,0.16,1,0.5,0,1,0,0
3230,2,1,46,28,0,0,0.32,1,0.4,0,0,1,0
3232,2,1,46,172,0,0,0,1,0.1,0,0,1,0
3234,1,0,39,15,0,0,0.64,1,0.1,0,0,1,0
3236,2,0,29,306,0,0,0.96,1,1,1,1,1,1
3237,1,0,41,134,0,0,0,0,0.1,0,0,1,0
3238,2,0,29,28,0,0,0.88,1,1,1,1,1,1
3240,2,1,25,250,0,0,0.4,1,0.7,0,1,0,0
3242,2,0,23,112,1,0,0.16,1,0.7,0,1,0,0
3243,2,1,46,28,0,0,0.08,1,0.8,1,1,1,1
3246,1,0,30,134,0,0,0,0,0.3,0,0,1,0
3247,1,0,34,28,0,0,0.08,1,0.6,0,1,0,0
3248,1,0,70,306,0,0,0.88,1,0.1,1,0,0,1
3250,1,0,52,28,0,0,0.16,1,0.1,0,0,1,0
3255,2,0,51,374,0,0,0.32,0,0.2,0,0,1,0
3259,5,1,45,129,0,0,1,1,1,1,1,1,1
3260,2,0,55,170,0,0,1,1,0.6,1,1,1,1
3261,1,1,49,28,0,0,0.08,1,0.1,0,0,1,0
3262,2,1,26,127,0,0,0.72,0,0.6,1,1,1,1
3265,1,1,47,49,0,0,0,1,0.1,0,0,1,0
3267,2,0,27,45,0,0,0,0,0.2,0,0,1,0
3268,1,0,25,133,0,1,0.4,0,0.7,1,1,1,1
3270,2,0,21,28,0,1,0.08,1,1,1,1,1,1
3272,2,0,37,129,0,0,1,1,1,1,1,1,1
3273,2,0,21,306,0,0,0.08,1,0.9,1,1,1,1
3274,2,0,21,64,0,0,0,1,0.6,0,1,0,0
3278,2,0,25,306,0,0,0.32,1,1,1,1,1,1
3280,2,1,27,228,0,0,0.24,1,0.5,1,1,1,1
3281,1,0,30,90,0,0,0.24,1,0.4,1,0,0,1
3283,1,0,70,134,0,0,0,0,0.1,0,0,1,0
3284,1,0,37,110,0,0,0.88,1,0.9,1,1,1,1
3285,2,0,46,7,0,0,0.4,1,0.5,1,1,1,1
3286,6,0,40,45,0,0,0.32,0,0.1,1,0,0,1
3287,2,0,20,190,1,0,0.08,1,0.8,1,1,1,1
3288,2,0,43,28,0,0,1,1,0.4,1,0,0,1
3289,2,0,38,16,0,0,1,1,0.6,0,1,0,0
3290,2,0,29,89,0,0,0,1,0.4,0,0,1,0
3291,2,0,37,240,0,0,0.64,0,0.2,1,0,0,1
3292,3,0,38,306,0,0,0.24,1,0.4,0,0,1,0
3293,1,1,27,303,0,0,0,1,0.3,0,0,1,0
3294,6,1,20,15,0,0,0,0,0.5,1,1,1,1
3295,3,0,44,128,0,0,0,0,0.1,0,0,1,0
3298,1,0,31,45,0,0,0.48,0,0.5,0,1,0,0
3299,2,0,29,28,0,0,0.24,1,0.2,1,0,0,1
3300,1,0,48,74,0,0,1,1,0.7,1,1,1,1
3301,2,1,30,45,0,0,0,0,0.2,0,0,1,0
3302,1,1,25,28,0,0,0.16,1,0.5,1,1,1,1
3304,2,0,40,129,0,0,0.24,1,0.2,0,0,1,0
3305,1,1,49,336,0,0,0.24,1,0.2,0,0,1,0
3306,1,0,33,374,0,0,0.08,0,0.3,0,0,1,0
3309,1,0,26,382,0,0,0.4,1,0.5,1,1,1,1
3310,3,0,31,283,0,1,0.08,0,0.3,0,0,1,0
3312,1,0,61,134,0,0,0.08,0,0.1,0,0,1,0
3314,1,0,30,415,0,0,0.16,1,0.4,0,0,1,0
3315,1,0,62,31,0,0,0,0,0.1,0,0,1,0
3316,1,1,27,206,0,0,0.32,0,0.8,1,1,1,1
3318,1,0,48,186,0,0,0.72,1,0.6,0,1,0,0
3319,1,1,40,306,0,0,0,1,0.2,0,0,1,0
3320,1,0,24,317,0,0,0,1,0.4,0,0,1,0
3322,2,0,22,190,0,0,0,1,0.4,1,0,0,1
3323,2,0,30,45,0,0,0.32,0,0.8,1,1,1,1
3324,1,0,63,134,0,0,0,0,0.1,0,0,1,0
3325,3,0,46,28,0,0,0,0,0.1,0,0,1,0
3326,2,0,33,306,0,0,0.32,1,1,0,1,0,0
3328,2,1,21,344,1,0,0.08,1,0.6,1,1,1,1
3329,1,0,43,128,0,0,0,0,0.4,1,0,0,1
3331,2,0,26,246,0,0,0.24,1,1,1,1,1,1
3332,2,0,51,229,0,0,0.08,1,0.1,0,0,1,0
3333,1,0,39,28,0,0,0.24,1,0.1,1,0,0,1
3335,3,1,30,45,0,0,0,0,0.3,1,0,0,1
3337,2,0,32,172,0,0,1,1,0.8,1,1,1,1
3338,2,0,22,242,0,0,0,0,0.6,0,1,0,0
3339,1,0,59,306,0,0,0,1,0.1,0,0,1,0
3340,2,0,38,28,0,1,1,0,0.7,1,1,1,1
3341,2,0,23,28,0,0,0.16,1,0.6,0,1,0,0
3342,2,0,42,45,0,0,0,0,0.1,1,0,0,1
3343,2,0,20,28,1,0,0.08,1,0.3,1,0,0,1
3344,2,0,38,60,0,0,0.16,1,0.7,1,1,1,1
3345,1,1,34,303,0,0,0.16,1,0.3,0,0,1,0
3347,2,1,36,92,0,0,0.56,1,0.3,1,0,0,1
3348,1,0,35,358,0,0,0.56,1,0.4,1,0,0,1
3349,2,0,36,45,0,0,0,0,0.3,1,0,0,1
3350,2,0,31,169,0,0,0.08,1,0.1,0,0,1,0
3351,2,1,28,28,0,0,0.24,1,0.4,1,0,0,1
3354,2,0,28,280,0,0,0.08,1,0.2,1,0,0,1
3356,1,0,60,336,0,0,0.24,1,0.1,0,0,1,0
3357,2,0,43,110,0,0,0,1,0.4,0,0,1,0
3358,2,0,40,28,0,0,0.08,1,0.1,0,0,1,0
3359,2,0,31,306,0,1,1,1,0.9,1,1,1,1
3360,2,0,54,306,0,0,0.48,1,0.7,1,1,1,1
3361,2,0,26,28,0,0,0.08,1,0.6,0,1,0,0
3362,2,0,24,28,0,0,1,1,0.9,1,1,1,1
3363,3,0,41,140,0,0,0,1,0.1,1,0,0,1
3369,2,0,21,28,0,0,0.08,1,0.9,1,1,1,1
3370,3,1,29,253,0,0,0.08,1,0.2,1,0,0,1
3371,2,0,22,418,0,0,0,1,0.3,0,0,1,0
3375,3,0,52,175,0,0,0.72,1,0.7,1,1,1,1
3376,6,1,40,190,0,0,0,1,0.1,0,0,1,0
3377,1,1,37,10,0,0,0,1,0.1,0,0,1,0
3379,6,0,21,190,0,0,0.08,1,0.4,0,0,1,0
3380,2,1,45,10,0,0,0.08,1,0.4,0,0,1,0
3381,2,0,29,136,0,0,0.08,0,0.2,1,0,0,1
3383,2,0,46,169,0,0,0.8,1,0.5,1,1,1,1
3384,1,0,21,58,0,1,0.08,1,0.8,0,1,0,0
3385,2,0,50,45,1,0,0.56,0,0.9,0,1,0,0
3386,1,0,35,47,0,0,0.48,1,0.5,1,1,1,1
3387,2,0,52,423,0,0,0.08,0,0.1,1,0,0,1
3390,1,0,48,133,0,0,0,0,0.1,0,0,1,0
3391,2,1,29,243,0,0,0.72,0,0.8,1,1,1,1
3392,1,0,48,45,0,0,0,0,0.1,0,0,1,0
3393,2,0,31,28,0,0,0.8,1,0.6,1,1,1,1
3394,1,0,21,246,0,0,0.24,1,0.8,1,1,1,1
3395,6,0,32,377,0,0,0,1,0.1,1,0,0,1
3396,2,0,47,45,0,0,0,0,0.5,0,1,0,0
3397,2,0,62,286,0,0,0.08,0,0.7,0,1,0,0
3398,2,0,21,92,1,1,0.24,1,1,1,1,1,1
3399,2,0,35,306,1,0,1,1,1,0,1,0,0
3401,2,0,46,239,0,0,0.24,0,0.1,1,0,0,1
3403,2,0,34,190,0,0,0.4,1,0.4,1,0,0,1
3404,2,0,52,28,0,0,0.16,1,0.1,0,0,1,0
3405,2,1,39,306,0,1,0.56,1,0.2,0,0,1,0
3406,1,0,21,45,0,0,0,0,0.8,1,1,1,1
3407,1,0,53,15,0,0,0.08,0,0.1,0,0,1,0
3408,1,1,19,170,0,0,0,1,0.3,1,0,0,1
3409,2,0,22,237,0,0,0,0,0.6,0,1,0,0
3410,2,0,45,28,0,0,0.08,1,0.3,0,0,1,0
3411,1,1,27,66,0,0,0,1,0.2,0,0,1,0
3412,1,0,25,45,0,0,0,0,0.2,0,0,1,0
3413,1,0,30,174,0,0,0,1,0.4,1,0,0,1
3415,2,0,31,129,0,0,0.16,1,0.5,1,1,1,1
3417,1,0,28,28,0,0,0.24,1,0.3,0,0,1,0
3418,2,0,36,45,0,0,0.24,0,0.2,1,0,0,1
3419,2,0,27,28,0,0,0.56,1,0.5,1,1,1,1
3420,2,0,42,306,0,0,0.08,1,0.2,0,0,1,0
3422,1,0,35,306,0,0,0,1,0.5,1,1,1,1
3423,1,1,33,253,0,0,0.16,1,0.2,0,0,1,0
3425,3,0,24,108,1,0,0.48,1,1,1,1,1,1
3426,2,0,25,28,0,1,1,1,1,1,1,1,1
3427,1,1,42,45,0,0,0,0,0.1,0,0,1,0
3429,2,0,21,190,0,0,0,1,0.6,1,1,1,1
3431,2,1,28,45,0,0,0,0,0.2,0,0,1,0
3434,2,0,27,28,0,0,1,1,1,1,1,1,1
3437,1,1,21,65,0,0,0,1,0.6,0,1,0,0
3438,1,0,26,45,0,0,0,0,0.6,1,1,1,1
3439,1,0,36,169,0,0,0,1,0.1,0,0,1,0
3440,2,0,23,283,0,0,0.08,0,0.8,1,1,1,1
3441,1,0,49,306,0,0,0,1,0.7,1,1,1,1
3442,2,0,29,306,0,0,0.88,1,0.8,1,1,1,1
3444,1,0,44,306,0,0,0,1,0.2,1,0,0,1
3445,1,0,28,45,0,0,0.08,0,0.3,0,0,1,0
3446,2,0,27,127,0,0,0.16,0,0.6,1,1,1,1
3448,2,1,35,297,0,0,0.96,1,0.7,1,1,1,1
3449,2,0,36,127,0,0,1,0,0.8,1,1,1,1
3451,1,0,46,374,0,0,0.16,0,0.2,0,0,1,0
3452,2,0,34,172,0,0,0.24,1,0.1,0,0,1,0
3453,2,0,45,129,0,0,1,1,0.3,1,0,0,1
3454,2,0,28,129,0,0,0.72,1,0.3,1,0,0,1
3455,2,1,25,10,0,0,0.08,1,0.3,0,0,1,0
3456,2,0,21,31,0,1,0.08,0,0.8,0,1,0,0
3457,2,0,48,196,0,0,0.08,1,0.1,0,0,1,0
3458,1,0,37,45,0,0,0.08,0,0.2,0,0,1,0
3460,2,0,24,306,0,0,0.24,1,0.6,1,1,1,1
3462,1,0,37,45,0,0,0.08,0,0.1,1,0,0,1
3463,1,0,39,364,0,0,0.08,1,0.3,0,0,1,0
3464,1,0,24,58,0,0,0.08,1,0.5,1,1,1,1
3465,6,0,49,28,0,0,0.16,1,0.1,0,0,1,0
3468,2,0,35,21,0,0,0.24,1,1,1,1,1,1
3470,2,0,23,28,0,0,0.08,1,0.2,1,0,0,1
3474,1,0,36,306,0,0,0.32,1,0.3,1,0,0,1
3475,1,0,43,64,0,0,0.4,1,0.5,0,1,0,0
3476,2,0,28,28,0,0,0.48,0,0.8,1,1,1,1
3479,2,1,21,28,1,0,0.32,1,1,1,1,1,1
3480,2,0,53,134,0,0,0.08,0,0.2,0,0,1,0
3481,2,1,27,243,0,0,0.16,0,0.4,1,0,0,1
3483,1,0,39,423,0,0,0,0,0.1,0,0,1,0
3484,2,0,47,172,0,0,1,1,0.7,1,1,1,1
3485,2,0,28,418,0,0,0.32,1,0.2,1,0,0,1
3487,1,0,49,306,0,0,0.56,1,0.6,0,1,0,0
3488,1,0,36,280,0,0,0.16,1,0.1,0,0,1,0
3489,2,1,24,28,0,0,0.08,1,0.9,0,1,0,0
3491,3,0,35,45,0,0,0,0,0.2,0,0,1,0
3492,2,0,23,379,0,0,0.24,1,0.7,0,1,0,0
3493,2,0,26,10,0,0,0.16,1,0.2,0,0,1,0
3498,2,0,31,190,0,0,0.56,1,0.4,1,0,0,1
3499,2,1,30,71,0,1,1,1,1,1,1,1,1
3500,1,0,25,128,0,0,0.16,0,0.6,0,1,0,0
3501,2,0,24,112,0,0,0.48,1,1,1,1,1,1
3502,3,0,34,190,0,0,0.08,1,0.1,1,0,0,1
3504,2,0,26,45,0,0,0.16,0,0.4,0,0,1,0
3506,2,0,26,70,0,0,0.56,0,0.8,0,1,0,0
3507,3,0,60,159,0,0,0,1,0.1,0,0,1,0
3508,2,1,20,190,0,0,0,1,0.5,0,1,0,0
3510,1,0,36,45,1,0,0.8,0,0.9,1,1,1,1
3511,1,0,23,280,0,0,0,1,0.3,0,0,1,0
3512,2,0,26,28,0,0,0.4,1,0.7,1,1,1,1
3515,1,0,40,128,0,0,0.32,0,0.1,0,0,1,0
3516,6,0,28,172,0,0,0.08,1,0.3,1,0,0,1
3517,3,0,49,190,0,0,0.08,1,0.1,1,0,0,1
3519,2,0,46,28,0,0,0.64,1,0.3,1,0,0,1
3521,2,0,19,28,0,1,0.08,1,1,1,1,1,1
3523,1,0,53,28,0,0,0.08,1,0.1,0,0,1,0
3525,1,0,56,319,0,0,0.4,1,0.2,0,0,1,0
3528,2,1,24,190,0,0,0,1,0.3,0,0,1,0
3529,3,0,31,371,0,0,0,1,0.1,0,0,1,0
3531,1,1,33,313,0,0,0.16,1,0.3,0,0,1,0
3533,1,0,26,343,0,1,0.64,1,1,1,1,1,1
3534,1,0,56,377,0,0,0.08,0,0.1,0,0,1,0
3535,1,0,32,297,0,0,0.16,1,0.2,0,0,1,0
3536,1,0,25,28,0,0,0,1,0.2,1,0,0,1
3538,2,0,21,190,0,0,0.08,1,0.2,0,0,1,0
3539,2,0,38,170,0,0,0.24,1,0.5,0,1,0,0
3540,1,0,23,179,0,0,0,1,0.2,0,0,1,0
3541,2,0,67,127,0,0,0.32,0,0.1,0,0,1,0
3542,1,0,20,28,0,0,0,1,0.6,1,1,1,1
3543,1,1,39,15,0,0,0.32,1,0.1,1,0,0,1
3544,2,0,24,65,0,0,0.08,1,0.2,1,0,0,1
3546,3,0,23,8,0,0,0,1,0.2,0,0,1,0
3547,2,0,49,28,0,0,0.24,1,0.4,0,0,1,0
3550,2,0,31,262,0,0,0.56,1,0.7,1,1,1,1
3551,2,0,20,190,0,0,0.08,1,0.6,1,1,1,1
3552,1,0,28,45,0,0,0,0,0.3,0,0,1,0
3554,1,0,67,28,0,0,0.24,1,0.1,0,0,1,0
3556,3,0,33,21,0,0,0,1,0.1,0,0,1,0
3557,3,0,20,28,1,0,0.08,1,0.8,1,1,1,1
3560,1,0,40,28,0,0,0.32,1,0.3,0,0,1,0
3562,2,0,52,367,0,0,0,1,0.1,0,0,1,0
3563,2,0,45,175,0,0,1,1,0.7,1,1,1,1
3564,2,0,27,252,0,0,0.64,1,0.7,1,1,1,1
3566,1,0,22,190,0,0,0.08,1,0.9,0,1,0,0
3568,1,0,36,129,0,0,0.72,1,0.7,0,1,0,0
3570,1,0,40,45,0,0,0,0,0.1,1,0,0,1
3571,1,0,30,142,0,0,0.08,0,0.8,1,1,1,1
3573,2,0,42,28,0,0,0.08,1,0.1,0,0,1,0
3574,2,0,24,163,0,0,0.16,1,0.3,1,0,0,1
3576,1,0,46,422,0,0,0.32,1,0.2,0,0,1,0
3577,2,0,38,353,0,0,0.32,1,0.3,0,0,1,0
3578,3,0,39,90,0,0,0.16,1,0.1,1,0,0,1
3582,3,1,32,219,0,0,0,0,0.3,1,0,0,1
3584,1,0,26,186,0,0,0,0,0.5,0,1,0,0
3585,1,0,54,45,0,0,0.08,0,0.1,1,0,0,1
3591,3,0,27,212,0,0,0.16,1,0.3,0,0,1,0
3593,1,0,61,28,0,0,0.08,1,0.4,0,0,1,0
3594,2,0,51,283,0,0,0.08,0,0.4,1,0,0,1
3596,1,0,57,10,0,0,0,1,0.1,0,0,1,0
3597,1,0,24,45,0,0,0.24,0,0.5,1,1,1,1
3598,2,0,34,28,0,0,0.08,1,0.1,0,0,1,0
3600,3,0,27,385,0,0,0.08,1,0.2,0,0,1,0
3601,2,1,28,239,0,0,0.8,0,0.7,1,1,1,1
3602,2,0,35,426,0,0,0.8,0,0.8,1,1,1,1
3603,2,0,30,129,0,0,0.48,1,0.6,1,1,1,1
3604,6,0,53,28,0,0,0.08,1,0.5,0,1,0,0
3605,2,0,44,342,0,0,0,1,0.1,0,0,1,0
3607,1,0,57,281,0,0,0.24,0,0.3,1,0,0,1
3611,1,0,61,58,0,0,0.8,1,0.6,0,1,0,0
3614,2,0,26,28,0,0,0.08,1,0.9,1,1,1,1
3616,2,0,48,172,1,0,0.8,1,0.7,1,1,1,1
3617,2,0,42,127,0,0,0.32,0,0.1,0,0,1,0
3618,1,0,38,306,0,0,0.8,1,0.8,1,1,1,1
3619,2,0,39,190,0,0,0.32,1,0.2,0,0,1,0
3620,1,1,53,45,0,0,0,0,0.1,0,0,1,0
3622,2,0,26,261,0,0,0.24,0,1,0,1,0,0
3624,2,0,22,65,0,0,0.08,1,0.7,1,1,1,1
3626,1,0,50,190,0,0,0,1,0.7,0,1,0,0
3627,1,0,44,128,1,0,1,0,0.7,0,1,0,0
3628,2,0,24,5,0,1,0.32,1,0.6,1,1,1,1
3629,2,0,21,190,0,0,0,1,0.7,1,1,1,1
3630,1,0,50,306,0,0,0,1,0.1,0,0,1,0
3631,1,1,36,45,0,0,0,0,0.1,0,0,1,0
3634,1,0,39,28,0,0,0,1,0.3,0,0,1,0
3635,2,1,24,89,0,0,0.16,1,0.4,0,0,1,0
3636,2,1,54,183,0,0,0.56,1,0.6,0,1,0,0
3639,2,0,29,336,0,0,0,0,0.2,0,0,1,0
3641,1,0,26,45,0,0,0,0,0.6,0,1,0,0
3642,2,0,41,172,0,0,0.24,1,0.4,1,0,0,1
3643,2,0,23,190,0,0,0.08,1,0.6,1,1,1,1
3645,1,0,34,45,0,0,0,0,0.1,0,0,1,0
3646,1,0,31,163,0,0,0.88,1,0.7,1,1,1,1
3647,2,0,20,190,0,0,0,1,0.3,0,0,1,0
3648,2,0,49,28,0,0,0.8,1,0.6,1,1,1,1
3649,2,0,26,317,0,0,0.32,1,0.8,1,1,1,1
3652,2,0,28,306,0,0,0.08,1,0.4,1,0,0,1
3653,2,0,26,190,0,0,0,1,0.2,0,0,1,0
3655,2,0,55,306,0,0,0.08,1,0.4,0,0,1,0
3656,2,0,22,328,0,0,0,0,0.9,0,1,0,0
3657,2,1,26,283,0,0,0,0,0.4,0,0,1,0
3658,6,0,56,45,0,0,0,0,0.1,0,0,1,0
3659,1,0,66,28,0,0,0.08,1,0.1,0,0,1,0
3660,6,0,46,308,0,0,0.16,1,0.3,0,0,1,0
3661,2,0,58,28,0,0,1,1,0.6,1,1,1,1
3662,2,0,28,62,0,0,0.32,1,0.7,0,1,0,0
3663,2,0,33,319,0,0,0.64,1,0.6,0,1,0,0
3666,2,1,31,45,0,0,0,0,0.2,0,0,1,0
3667,2,0,26,261,0,0,0.08,0,0.5,0,1,0,0
3668,2,0,35,261,0,0,0.32,0,0.5,0,1,0,0
3669,1,1,41,170,0,0,0.96,1,0.7,1,1,1,1
3671,1,0,34,45,0,0,0,0,0.1,0,0,1,0
3673,6,0,33,353,0,0,0,1,0.1,0,0,1,0
3674,2,1,32,172,0,0,0,1,0.2,0,0,1,0
3675,2,0,37,252,0,0,0.72,1,0.6,1,1,1,1
3676,2,0,50,306,0,0,0.08,1,0.5,0,1,0,0
3678,1,0,35,28,0,0,0.08,1,0.2,0,0,1,0
3679,1,1,47,326,0,0,0,0,0.3,1,0,0,1
3681,2,1,52,28,0,0,0.64,1,0.9,0,1,0,0
3684,2,0,26,360,0,1,0.4,1,0.7,1,1,1,1
3685,2,0,36,28,0,0,0.08,0,0.9,1,1,1,1
3687,2,0,45,172,0,0,1,1,0.1,1,0,0,1
3691,6,0,19,45,0,0,0,0,0.9,1,1,1,1
3692,2,0,41,129,0,0,0.64,1,0.2,1,0,0,1
3693,2,0,24,45,0,0,0,0,0.2,0,0,1,0
3696,2,0,21,342,0,1,0.08,1,0.9,0,1,0,0
3697,1,0,54,45,0,0,0,0,0.1,0,0,1,0
3698,1,0,49,186,0,0,0,1,0.1,0,0,1,0
3699,1,0,42,28,0,0,0.08,1,0.2,0,0,1,0
